title,website_url,source,grades_or_ages,prices_mentioned,description
Structure and Style® for Students: Year 2 Level C [Binder] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-2-level-c-binder-clearance,IEW,9-12,$8.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 2 Level C [Student Packet only],https://iew.com/structure-and-style-for-students-year-2-level-c-student-packet-only,IEW,9-12,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 2 Level C video course. Binder and tabs not included.
Structure and Style® for Students: Year 2 Level C [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-2-level-c-teachers-manual-only,IEW,9-12,$39.00,TEACHER'S MANUAL ONLY—NOT A COMPLETE COURSE. Purchase this Teacher's Manual if you already own the Structure and Style for Students: Year 2 Level C videos or are leading a Structure and Style for Students: Year 2 Level C class using the videos.
Structure and Style® for Students: Year 2 Level C Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-2-level-c-basic-forever-streaming-or-dvd,IEW,9-12; Col,$169.00,"Take students to the next level in their Structure and Style writing journey! Students who have completed Year 1 Level C will enjoy twenty-four lessons of incredible writing instruction with the humorous and engaging Andrew Pudewa. The curriculum provides clear daily assignments and includes vocabulary words, grammar and literature suggestions, and lesson plans for teachers. Easy to use and affordable, Structure and Style for Students: Year 2 Level C builds on the skills learned in the previous video course and brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® for Students: Year 3 Level B [Binder & Student Packet] [CLEARANCE],https://iew.com/structure-and-style-for-students-year-3-level-b-binder-student-packet-clearance,IEW,6-8,$25.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 3 Level B video course.
"Structure and Style® for Students: Year 3 Level B [Binder, Student Packet, Teacher's Manual]",https://iew.com/structure-and-style-for-students-year-3-level-b-binder-student-packet-teachers-manual,IEW,6-8,$69.00,"EXTRA STUDENT MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this package if you already own or have access to the accompanying SSS-3B video course. Includes a complete set of student materials for extra students who are watching the video course in a group or classroom, including a 3-ring student binder with eight tabs for organizing student work and a packet of handouts with source texts, checklists, and more! Plus a complete Teacher’s Manual containing embedded images of student pages, along with suggested answers, video board notes, teaching tips, and access to students’ sample essays that are read aloud on the video."
Structure and Style® for Students: Year 3 Level B [Binder],https://iew.com/structure-and-style-for-students-year-3-level-b-binder,IEW,6-8,$12.00,A 3-ring student binder with eight tabs for organizing student work. Student Packet not included.
Structure and Style® for Students: Year 3 Level B [Student Packet only],https://iew.com/structure-and-style-for-students-year-3-level-b-student-packet-only,IEW,6-8,$29.00,STUDENT PRINTED MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this for additional students if you already own the Structure and Style for Students: Year 3 Level B video course. Binder and tabs not included.
Structure and Style® for Students: Year 3 Level B [Teacher's Manual only],https://iew.com/structure-and-style-for-students-year-3-level-b-teachers-manual-only,IEW,6-8,$39.00,"This complete Teacher’s Manual contains embedded images of student pages, along with suggested answers, video board notes, teaching tips, and access to students’ sample essays that are read aloud on the video."
Structure and Style® for Students: Year 3 Level B Basic [Forever Streaming or DVD],https://iew.com/structure-and-style-for-students-year-3-level-b-basic-forever-streaming-or-dvd,IEW,6-8,$169.00,"Take your 8th–9th-grade students to the next level in their Structure and Style® writing journey! Twenty-four more weeks of incredible writing instruction await with the humorous and engaging Andrew Pudewa. Students who have completed Year 2 Level B and are ready for their third year of the Structure and Style for Students video course will refine their writing skills using the nine previously learned IEW® units. In addition, six weeks of the course focus on reading, analyzing, and writing poetry. The curriculum provides clear daily assignments and includes vocabulary words, literature suggestions, and lesson plans for teachers. Easy to use and affordable, the third year of Structure and Style for Students builds on the skills learned in the previous video course and brings a successful solution to your writing lessons—guaranteed!"
Structure and Style® Overview [Audio Download],https://iew.com/structure-and-style-overview-audio-download,IEW,Grades K-12,$6.00,"Co-op teachers and IEW Instructors, we made this talk for the parents of your students! This two-hour talk will answer the questions your parents may be asking: “Why are you teaching with the IEW method? Who developed these materials? What do I need to know to help you teach my child?” Buy one to show on Parents' Night, or buy many, so each parent can have his or her own."
Structure and Style® Preview Day [Live On-Site Workshop],https://iew.com/structure-and-style-preview-day-live-on-site-workshop,IEW,PD,$2000.00,This product is intended for use by five-day-a-week schools. A qualified implementation coach presents a one-day introduction for schools that plan to complete the training through video. This product is intended for use by five-day-a-week schools. An IEW Implementation Coach presents a one-day introduction for schools that plan to complete the training through video. Please contact our Schools Department if you have questions about this product or if you want to purchase. 800.856.5815
Structure and Style® Review and Refinement Day [Live On-Site Workshop],https://iew.com/structure-and-style-review-and-refinement-day-live-on-site-workshop,IEW,PD,$2000.00,This product is intended for use by five-day-a-week schools. An IEW Implementation Coach reviews and refines the basic training. Please contact our Schools Department if you have questions about this product or if you want to purchase. 800.856.5815
"Student Resource Binder [DISCONTINUED, CLEARANCE]",https://iew.com/student-resource-binder-discontinued-clearance,IEW,3-5; 6-8; 9-12,$8.00,Purchase a binder for each student to use in building his own Student Resource Packet.
"Student Resource Package [Packet and Binder] [DISCONTINUED, CLEARANCE]",https://iew.com/student-resource-package-packet-and-binder-discontinued-clearance,IEW,3-5; 6-8; 9-12,$18.00,"Designed to present information ""at the point of need,"" this packet and binder together allow a new or experienced IEW student to build a resource used again and again. Includes charts, reminders, style samples, tips, exercises, word lists, and much more."
Student Resource Packet [CLEARANCE],https://iew.com/student-resource-packet-clearance,IEW,3-5; 6-8; 9-12,$13.00,"Designed to present information ""at the point of need,"" this packet contains pages for your student to build his or her own IEW Student Resource Handbook. Includes charts, reminders, style samples, tips, exercises, word lists, and much more."
Student Writing Portfolio Grade 1 [Binder & Student Packet],https://iew.com/student-writing-portfolio-grade-1-binder-student-packet,IEW,K-2,$29.00,"This product is intended for use by five-day-a-week schools. This product is intended for use by five-day-a-week schools. These student materials provide a year’s worth of assignments, source texts, and checklists to aid students in building a portfolio of their work."
Student Writing Portfolio Grade 1 [Packet],https://iew.com/student-writing-portfolio-grade-1-packet,IEW,K-2,$24.00,These handouts aid students in building a portfolio of their written work.
Student Writing Portfolio Grade 2 [Binder & Student Packet],https://iew.com/student-writing-portfolio-grade-2-binder-student-packet,IEW,K-2,$29.00,"This product is intended for use by five-day-a-week schools. These student materials provide a year’s worth of assignments, source texts, and checklists to aid students in building a portfolio of their work."
Student Writing Portfolio Grade 2 [Packet],https://iew.com/student-writing-portfolio-grade-2-packet,IEW,K-2,$24.00,This product is intended for use by five-day-a-week schools. These handouts aid students in building a portfolio of their written work.
Student Writing Portfolio Kindergarten [Binder & Student Packet],https://iew.com/student-writing-portfolio-kindergarten-binder-student-packet,IEW,K-2,$29.00,"This product is intended for use by five-day-a-week schools. These student materials provide a year’s worth of assignments, source texts, and checklists to aid students in building a portfolio of their work."
Student Writing Portfolio Kindergarten [Packet],https://iew.com/student-writing-portfolio-kindergarten-packet,IEW,K-2,$24.00,This product is intended for use by five-day-a-week schools. These handouts aid students in building a portfolio of their written work.
Student Writing Portfolio Primary [Binder],https://iew.com/student-writing-portfolio-primary-binder,IEW,K-2,$12.00,This product is intended for use by five-day-a-week schools. Purchase a binder for each student to use in building his own Student Writing Portfolio.
Teaching Advanced Story Writing [Lee Roddy],https://iew.com/teaching-advanced-story-writing-lee-roddy,IEW,3-5; 6-8; 9-12,$3.00,Recorded at the 2008 Writing Educator's Symposium
Teaching and Evaluating Writing [Andrew Pudewa],https://iew.com/teaching-and-evaluating-writing-andrew-pudewa,IEW,3-5; 6-8; 9-12,$3.00,Teaching and Evaluating Writing [Andrew Pudewa]
Teaching Boys & Other Children Who Would Rather Make Forts All Day [Audio Download],https://iew.com/teaching-boys-other-children-who-would-rather-make-forts-all-day-audio-download,IEW,K-2; 3-5; 6-8; 9-12,$3.00,The title says it all! Learn how to motivate boys and other active learners by creating relevancy and respecting each child's individual needs.
"Teaching English Language Learners [James B. Webster, Ph.D.]",https://iew.com/teaching-english-language-learners-james-b-webster-phd,IEW,Grades K-12,$3.00,Recorded at the 2010 Writing Educator's Symposium
Teaching Story Writing to Children [Lee Roddy],https://iew.com/teaching-story-writing-to-children-lee-roddy,IEW,3-5,$3.00,Recorded at the 2010 Writing Educator's Symposium
Teaching Writing: Structure and Style® Day 1 [Live On-Site Workshop],https://iew.com/teaching-writing-structure-and-style-day-1-live-on-site-workshop,IEW,PD,$2000.00,This product is intended for use by five-day-a-week schools. An IEW Implementation Coach presents Day 1 of the interactive basic workshop. Please contact our Schools Department if you have questions about this product or if you want to purchase. 800.856.5815
Teaching Writing: Structure and Style® Day 2 [Live On-Site Workshop],https://iew.com/teaching-writing-structure-and-style-day-2-live-on-site-workshop,IEW,PD,$2000.00,This product is intended for use by five-day-a-week schools. An IEW Implementation Coach presents Day 2 of the interactive basic workshop. Please contact our Schools Department if you have questions about this product or if you want to purchase. 800.856.5815
"Teaching Writing: Structure and Style®, Third Edition [Forever Streaming Video Seminar, Workbook, Premium Membership]",https://iew.com/teaching-writing-structure-and-style-third-edition-forever-streaming-video-seminar-workbook-premium-membership,IEW,Col,$189.00,"Teaching Writing: Structure and Style® is the award-winning seminar that started it all over thirty years ago and continues to be an effective way to teach writing. Beginning with the basics—rewriting a paragraph—and continuing into advanced essay writing, teachers learn how to nurture excellence in writing and thinking in students of any age."
"Teaching Writing: Structure and Style®, Third Edition [Seminar Workbook]",https://iew.com/teaching-writing-structure-and-style-third-edition-seminar-workbook,IEW,Col,$35.00,"An essential component of the Teaching Writing: Structure and Style seminar, this syllabus will serve as a reference for many years to come. Every user should have an individual copy for use during and reference after the seminar."
Ten Thousand Times and Then Begins Understanding [Andrew Pudewa],https://iew.com/ten-thousand-times-and-then-begins-understanding-andrew-pudewa,IEW,Grades K-12,$3.00,How can we engender in ourselves and in our students a love of diligence that transforms the “daily grind” of study and repetition into a joyful pursuit of excellence?
The Art of Arguing [Lesha Myers],https://iew.com/the-art-of-arguing-lesha-myers,IEW,9-12,$3.00,Recorded at the 2008 Writing Educator's Symposium
The Blended Sound-Sight Program of Learning,https://iew.com/the-blended-sound-sight-program-of-learning,IEW,K-2; 3-5,$79.00,This reference details the history of the Blended Sound-Sight Program along with instructions for classroom implementation.
The Elegant Essay [Student Book only],https://iew.com/the-elegant-essay-student-book-only,IEW,9-12; Col,$29.00,Purchase extra Student Books to instruct additional students in the essay-writing process.
The Elegant Essay [Teacher's Manual only],https://iew.com/the-elegant-essay-teachers-manual-only,IEW,9-12; Col,$24.00,Purchase this Teacher's Manual if you already own the accompanying Student Book and need to complete the set.
The Elegant Essay [Teacher/Student Combo],https://iew.com/the-elegant-essay-teacherstudent-combo,IEW,9-12; Col,$49.00,"Help your students become confident essay writers as they delve into the details of the essay-writing process. From thesis statements to transitions, introductions, and conclusions, students will learn the building blocks of a well-crafted essay."
The Four Language Arts [Andrew Pudewa],https://iew.com/the-four-language-arts-andrew-pudewa,IEW,K-2; 3-5; 6-8,$3.00,Discover the four classical arts of language that form the essential foundation for all learning. Recorded at the 2008 Writing Educator's Symposium
The K–2 Writing Environment [Richelle Palmer],https://iew.com/the-k-2-writing-environment-richelle-palmer,IEW,K-2,$3.00,This is a must-listen for any primary teacher! Richelle Palmer provides many creative examples and methodologies for teaching writing in the primary classroom. Recorded at the 2004 Tacoma Teacher's Conference
"The Past and the Future [James B. Webster, Ph.D. & Andrew Pudewa]",https://iew.com/the-past-and-the-future-james-b-webster-phd-andrew-pudewa,IEW,Grades K-12,$3.00,Recorded at the 2008 Writing Educator's Symposium
The Profound Effects of Music on Life [Andrew Pudewa],https://iew.com/the-profound-effects-of-music-on-life-andrew-pudewa,IEW,Grades K-12,,Discover the fascinating effects that different kinds of music have on our brains and the benefits of early music education for children.
The Ultimate Questions [Maureen Richards],https://iew.com/the-ultimate-questions-maureen-richards,IEW,6-8; 9-12,$3.00,Recorded at the 2010 Writing Educator's Symposium
"Thinking, Writing, and the Essence of Teaching [Andrew Pudewa]",https://iew.com/thinking-writing-and-the-essence-of-teaching-andrew-pudewa,IEW,K-2; 3-5; 6-8; 9-12,$3.00,Recorded at the 2004 Tacoma Teacher's Conference
Timeline of Classics,https://iew.com/timeline-of-classics,IEW,K-2; 3-5; 6-8; 9-12; Col,$19.00,"Discover a resource that will become a treasure to your family! Created to save planning time and research, this chronological index of classic world literature reveals a panoramic view of world history."
Timeline of Classics [CLEARANCE],https://iew.com/timeline-of-classics-clearance,IEW,K-2; 3-5; 6-8; 9-12; Col,$20.00,"Discover a resource that will become a treasure to your family! Created to save planning time and research, this chronological index of classic world literature reveals a panoramic view of world history."
Tips & Tricks for Teaching the Nine Units [Andrew Pudewa],https://iew.com/tips-tricks-for-teaching-the-nine-units-andrew-pudewa,IEW,K-2; 3-5; 6-8; 9-12,$3.00,"This audio talk encourages you with more ideas for successfully moving through the nine units. If you have previously purchased the TWSS or attended a live seminar, this is a must-have addition to your teaching toolbox. Recorded at the 2004 Tacoma Teacher's Conference"
Tools for Young Writers,https://iew.com/tools-for-young-writers,IEW,K-2,$19.00,"As students learn a writing tool, they add that information to their “portable wall” and create an instant writing station on their desk."
U.S. History-Based Writing Companion,https://iew.com/us-history-based-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through U.S. History-Based Writing Lessons.
U.S. History-Based Writing Lessons [Student Book only],https://iew.com/us-history-based-writing-lessons-student-book-only,IEW,6-8,$35.00,EXTRA STUDENT BOOK ONLY - Purchase this Student Book for each of your students if you already own the U.S. History-Based Writing Lessons Teacher's Manual.
U.S. History-Based Writing Lessons [Teacher's Manual only],https://iew.com/us-history-based-writing-lessons-teachers-manual-only,IEW,6-8,$29.00,TEACHER'S MANUAL ONLY - Purchase this Teacher's Manual if you already own the U.S. History-Based Writing Lessons Student Book.
U.S. History-Based Writing Lessons [Teacher/Student Combo],https://iew.com/us-history-based-writing-lessons-teacherstudent-combo,IEW,6-8,$55.00,"Travel back in time to early United States history! Students write about explorers, famous ships, and more while they learn to write with the Structure and Style® writing method."
Unit 3 in the K–2 Environment [Shirley George],https://iew.com/unit-3-in-the-k-2-environment-shirley-george,IEW,K-2,$3.00,Learn tips and strategies for presenting Unit 3 story writing in a primary classroom. Includes methods for managing primary level challenges to learning. Recorded at the 2004 Tacoma Teacher's Conference
Units 1/2 in the K–2 Classroom [Shirley George],https://iew.com/units-12-in-the-k-2-classroom-shirley-george,IEW,K-2,$3.00,Enjoy Shirley George’s strategies and tips for teaching Units 1 and 2 in a primary classroom. Includes recommendations for managing primary spelling and handwriting challenges. Recorded at the 2004 Tacoma Teacher's Conference
University-Ready Writing [Binder & Student Packet],https://iew.com/university-ready-writing-binder-student-packet,IEW,9-12; Col,$25.00,"EXTRA STUDENT MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this binder and student packet if you already own the necessary Teacher’s Manual and have access to the accompanying URW video course. This product contains a complete set of student materials for extra students who are watching the University-Ready Writing video course in a group or classroom. The binder and student packet includes a 3-ring student binder with four tabs for organizing student work and a packet of handouts with source texts, checklists, and more!"
University-Ready Writing [Binder & Student Packet] [CLEARANCE],https://iew.com/university-ready-writing-binder-student-packet-clearance,IEW,9-12; Col,$18.00,"EXTRA STUDENT MATERIALS ONLY—NOT A COMPLETE COURSE. Purchase this binder and student packet if you already own the necessary Teacher’s Manual and have access to the accompanying URW video course. This product contains a complete set of student materials for extra students who are watching the University-Ready Writing video course in a group or classroom. The binder and student packet includes a 3-ring student binder with four tabs for organizing student work and a packet of handouts with source texts, checklists, and more!"
University-Ready Writing [Binder],https://iew.com/university-ready-writing-binder,IEW,9-12; Col,$12.00,A 3-ring student binder with four tabs for organizing student work. Student Packet not included.
University-Ready Writing [Binder] [CLEARANCE],https://iew.com/university-ready-writing-binder-clearance,IEW,9-12; Col,$8.00,A 3-ring student binder with four tabs for organizing student work. Student Packet not included.
University-Ready Writing [Forever Streaming or DVD],https://iew.com/university-ready-writing-forever-streaming-or-dvd,IEW,9-12; Col,$99.00,"In this twelve-week video course, high school and college students learn effective note-taking strategies as they write précis (summaries) and essays, tackling assignments of varying lengths from one paragraph to several pages. With tips and tools for writing an abstract, creating and arranging content, citing sources, applying various style guides, using literary devices, and writing on-demand essays, this curriculum will prepare your students for university writing assignments."
University-Ready Writing [Student Packet only],https://iew.com/university-ready-writing-student-packet-only,IEW,9-12; Col,$19.00,All the handouts that a single student needs for watching the student videos and completing the coursework. Binder and tabs not included.
University-Ready Writing [Teacher's Manual only],https://iew.com/university-ready-writing-teachers-manual-only,IEW,9-12; Col,$29.00,"This complete Teacher’s Manual contains embedded images of student pages, along with suggested answers, video board notes, and teaching tips."
URW Forever Streaming Activation,https://iew.com/urw-forever-streaming-activation,IEW,Grades K-12,$60.00,"If you purchased the University-Ready Writing Forever Streaming package, use your unique activation code*, included with your purchase, at checkout to receive access to forever streaming video at no additional charge. Note: Once your activation order has completed, it can take a few minutes for the new videos to show in your Dashboard under Video Streams."
Voyages in Writing [Student Book only],https://iew.com/voyages-in-writing-student-book-only,IEW,6-8,$35.00,EXTRA STUDENT BOOK ONLY – Purchase this Student Book for each of your students if you already own the Voyages in Writing Teacher's Manual. This course was written in collaboration with Hillsdale College K-12 Education.
Voyages in Writing [Teacher's Manual only],https://iew.com/voyages-in-writing-teachers-manual-only,IEW,6-8,$29.00,TEACHER'S MANUAL ONLY – Purchase this Teacher Book if you already own the Voyages in Writing Student Book. This course was written in collaboration with Hillsdale College K-12 Education.
Voyages in Writing [Teacher/Student Combo],https://iew.com/voyages-in-writing-teacherstudent-combo,IEW,6-8,$55.00,"Explore a wide variety of fascinating subjects in Voyages in Writing! Students write about adventurous topics such as the English Channel, human electricity, D-Day, and other interesting subjects while they learn to write with the Structure and Style® writing method. This course was written in collaboration with Hillsdale College K-12 Education."
Voyages Writing Companion,https://iew.com/voyages-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Voyages in Writing Student Book.
WES 2010 MP3 Audio Package,https://iew.com/wes-2010-mp3-audio-package,IEW,K-2; 3-5; 6-8; 9-12,$64.00,Recorded at the 2010 Writing Educator's Symposium
What Are We Really Doing Here? [Andrew Pudewa],https://iew.com/what-are-we-really-doing-here-andrew-pudewa,IEW,Grades K-12,,"The Institute for Excellence in Writing started after Andrew Pudewa learned the Structure and Style® composition method from Dr. James B. Webster almost 20 years ago. As Andrew began teaching this method to parents and teachers across the United States, it became evident that what he was teaching was much more than just a writing curriculum. We are, he believes, now part of something much, much greater than ""improving basic skills"" or ""preparing our children for college."" We are engaged in the great work of empowering a wave of young people who will have the means and the motivation to boldly enter the war of ideas, knowing how to think and powerfully employ the spoken and written word."
"Where Do We Go from Here? [Andrew Pudewa & James B. Webster, Ph.D.]",https://iew.com/where-do-we-go-from-here-andrew-pudewa-james-b-webster-phd,IEW,Grades K-12,$3.00,Recorded at the 2010 Writing Educator's Symposium
Windows to the World [Student Book only],https://iew.com/windows-to-the-world-student-book-only,IEW,9-12,$29.00,"Purchase extra Student Books to teach additional high school level students to annotate, analyze, and appreciate literature."
Windows to the World [Teacher's Manual only],https://iew.com/windows-to-the-world-teachers-manual-only,IEW,9-12,$24.00,Purchase this Teacher's Manual if you already own the accompanying Student Book and need to complete the set.
Windows to the World [Teacher's Manual only] [CLEARANCE],https://iew.com/windows-to-the-world-teachers-manual-only-clearance,IEW,9-12,$17.00,Purchase this Teacher's Manual if you already own the accompanying Student Book and need to complete the set.
Windows to the World [Teacher/Student Combo],https://iew.com/windows-to-the-world-teacherstudent-combo,IEW,9-12,$49.00,"Wondering how to teach high school students to dig into books? With this course they will learn to annotate, analyze, and appreciate literature."
Wonders of Science Writing Companion,https://iew.com/wonders-of-science-writing-companion,IEW,Grades K-12,$10.00,COMPANION PRODUCT ONLY – Purchase this online word processor for each of your students if they are working through Wonders of Science Writing Lessons.
Wonders of Science Writing Lessons [Student Book only],https://iew.com/wonders-of-science-writing-lessons-student-book-only,IEW,6-8,$35.00,EXTRA STUDENT BOOK ONLY - Purchase this Student Book for each of your students if you already own the Wonders of Science Writing Lessons Teacher's Manual.
Wonders of Science Writing Lessons [Teacher's Manual only],https://iew.com/wonders-of-science-writing-lessons-teachers-manual-only,IEW,6-8,$29.00,TEACHER'S MANUAL ONLY - Purchase this Teacher's Manual if you already own the Wonders of Science Writing Lessons Student Book.
Wonders of Science Writing Lessons [Teacher/Student Combo],https://iew.com/wonders-of-science-writing-lessons-teacherstudent-combo,IEW,6-8,$55.00,"Students write about science-themed topics such as insects, inventions, famous scientists, and more while they learn to write with the Structure and Style® writing method."
Writing in the Primary Grades [Shirley George],https://iew.com/writing-in-the-primary-grades-shirley-george,IEW,K-2,$3.00,Recorded at the 2008 Writing Educator's Symposium
Writing Source Packet,https://iew.com/writing-source-packet,IEW,K-2; 3-5; 6-8,$29.00,"If you’re looking for the perfect source texts for supplemental assignments or new lessons, this resource is for you! Includes reproducible texts for Units 1–6."
"Writing Source Packet [DISCONTINUED, CLEARANCE]",https://iew.com/writing-source-packet-discontinued-clearance,IEW,K-2; 3-5; 6-8,$20.00,"If you’re looking for the perfect source texts for supplemental assignments or new lessons, this resource is for you! Includes reproducible texts for Units 1–6."
